Agent,Team,Student ID,Classes Completed (Month),Booked Unattended,Priority Score
EGSS-ehabzaky01,ME-EGSS05小组,61086267,5,0,10
EGSS-ehabzaky01,ME-EGSS05小组,61662800,5,3,7
EGSS-ehabzaky01,ME-EGSS05小组,62565499,5,2,8
EGSS-ehabzaky01,ME-EGSS05小组,63106766,5,0,10
EGSS-ehabzaky01,ME-EGSS05小组,63671406,5,3,7
EGSS-ehabzaky01,ME-EGSS05小组,63807426,5,4,6
EGSS-ehabzaky01,ME-EGSS05小组,63884426,5,2,8
EGSS-ehabzaky01,ME-EGSS05小组,64123114,5,5,5
EGSS-ehabzaky01,ME-EGSS05小组,58097486,4,3,5
EGSS-ehabzaky01,ME-EGSS05小组,58594870,4,1,7
EGSS-ehabzaky01,ME-EGSS05小组,60195445,4,3,5
EGSS-ehabzaky01,ME-EGSS05小组,60737352,4,4,4
EGSS-ehabzaky01,ME-EGSS05小组,61010118,4,0,8
EGSS-ehabzaky01,ME-EGSS05小组,61386574,4,3,5
EGSS-ehabzaky01,ME-EGSS05小组,62148689,4,0,8
EGSS-ehabzaky01,ME-EGSS05小组,62560895,4,3,5
EGSS-ehabzaky01,ME-EGSS05小组,62589932,4,2,6
EGSS-ehabzaky01,ME-EGSS05小组,62787907,4,5,3
EGSS-ehabzaky01,ME-EGSS05小组,62802950,4,3,5
EGSS-ehabzaky01,ME-EGSS05小组,63681943,4,3,5
EGSS-ehabzaky01,ME-EGSS05小组,59884401,3,4,2
EGSS-ehabzaky01,ME-EGSS05小组,61124276,3,4,2
EGSS-ehabzaky01,ME-EGSS05小组,61185845,3,4,2
EGSS-ehabzaky01,ME-EGSS05小组,62318061,3,4,2
EGSS-ehabzaky01,ME-EGSS05小组,62818188,3,1,5
EGSS-ehabzaky01,ME-EGSS05小组,62968031,3,2,4
EGSS-ehabzaky01,ME-EGSS05小组,63164166,3,2,4
EGSS-ehabzaky01,ME-EGSS05小组,58532244,2,2,2
EGSS-ehabzaky01,ME-EGSS05小组,60131952,2,0,4
EGSS-ehabzaky01,ME-EGSS05小组,63849164,2,1,3
EGSS-ehabzaky01,ME-EGSS05小组,63867656,2,0,4
EGSS-ehabzaky01,ME-EGSS05小组,63968028,2,0,4
EGSS-ehabzaky01,ME-EGSS05小组,64113407,2,0,4
EGSS-hayamhassan,ME-EGSS13小组,63603120,19,5,33
EGSS-hayamhassan,ME-EGSS13小组,61724557,18,5,31
EGSS-hayamhassan,ME-EGSS13小组,58653432,17,4,30
EGSS-hayamhassan,ME-EGSS13小组,62826545,17,5,29
EGSS-hayamhassan,ME-EGSS13小组,63734285,17,5,29
EGSS-hayamhassan,ME-EGSS13小组,63924737,17,4,30
EGSS-hayamhassan,ME-EGSS13小组,63928664,17,4,30
EGSS-hayamhassan,ME-EGSS13小组,58513557,16,5,27
EGSS-hayamhassan,ME-EGSS13小组,63673288,16,4,28
EGSS-hayamhassan,ME-EGSS13小组,63886277,16,4,28
EGSS-hayamhassan,ME-EGSS13小组,62861314,15,4,26
EGSS-hayamhassan,ME-EGSS13小组,63581704,15,4,26
EGSS-hayamhassan,ME-EGSS13小组,63605140,15,2,28
EGSS-hayamhassan,ME-EGSS13小组,64113273,15,3,27
EGSS-hayamhassan,ME-EGSS13小组,60500285,14,4,24
EGSS-hayamhassan,ME-EGSS13小组,60803991,14,4,24
EGSS-hayamhassan,ME-EGSS13小组,62864918,14,4,24
EGSS-hayamhassan,ME-EGSS13小组,63028427,14,4,24
EGSS-hayamhassan,ME-EGSS13小组,63771646,14,4,24
EGSS-hayamhassan,ME-EGSS13小组,63785454,14,4,24
EGSS-hayamhassan,ME-EGSS13小组,64113613,14,3,25
EGSS-hayamhassan,ME-EGSS13小组,57940129,13,4,22
EGSS-hayamhassan,ME-EGSS13小组,58412788,13,1,25
EGSS-hayamhassan,ME-EGSS13小组,63730900,13,4,22
EGSS-hayamhassan,ME-EGSS13小组,63793694,13,4,22
EGSS-hayamhassan,ME-EGSS13小组,63821948,13,4,22
EGSS-hayamhassan,ME-EGSS13小组,63902700,13,3,23
EGSS-hayamhassan,ME-EGSS13小组,63954159,13,4,22
EGSS-hayamhassan,ME-EGSS13小组,64105746,13,4,22
EGSS-hayamhassan,ME-EGSS13小组,58660535,12,4,20
EGSS-hayamhassan,ME-EGSS13小组,60110633,12,4,20
EGSS-hayamhassan,ME-EGSS13小组,61414952,12,4,20
EGSS-hayamhassan,ME-EGSS13小组,63462442,12,0,24
EGSS-hayamhassan,ME-EGSS13小组,63462759,12,4,20
EGSS-hayamhassan,ME-EGSS13小组,63658537,12,4,20
EGSS-hayamhassan,ME-EGSS13小组,63661394,12,2,22
EGSS-hayamhassan,ME-EGSS13小组,63661801,12,2,22
EGSS-hayamhassan,ME-EGSS13小组,63771368,12,4,20
EGSS-hayamhassan,ME-EGSS13小组,63782743,12,4,20
EGSS-hayamhassan,ME-EGSS13小组,63863357,12,5,19
EGSS-hayamhassan,ME-EGSS13小组,63966889,12,4,20
EGSS-hayamhassan,ME-EGSS13小组,58043108,11,4,18
EGSS-hayamhassan,ME-EGSS13小组,58831873,11,3,19
EGSS-hayamhassan,ME-EGSS13小组,58846797,11,4,18
EGSS-hayamhassan,ME-EGSS13小组,59790908,11,2,20
EGSS-hayamhassan,ME-EGSS13小组,61586385,11,1,21
EGSS-hayamhassan,ME-EGSS13小组,63441841,11,4,18
EGSS-hayamhassan,ME-EGSS13小组,63441858,11,4,18
EGSS-hayamhassan,ME-EGSS13小组,63604457,11,2,20
EGSS-hayamhassan,ME-EGSS13小组,63693000,11,3,19
EGSS-hayamhassan,ME-EGSS13小组,63693274,11,3,19
EGSS-hayamhassan,ME-EGSS13小组,63730358,11,2,20
EGSS-hayamhassan,ME-EGSS13小组,63735765,11,1,21
EGSS-hayamhassan,ME-EGSS13小组,63912482,11,9,13
EGSS-hayamhassan,ME-EGSS13小组,63920539,11,3,19
EGSS-hayamhassan,ME-EGSS13小组,63986210,11,3,19
EGSS-hayamhassan,ME-EGSS13小组,58251232,10,2,18
EGSS-hayamhassan,ME-EGSS13小组,58346352,10,2,18
EGSS-hayamhassan,ME-EGSS13小组,58640246,10,3,17
EGSS-hayamhassan,ME-EGSS13小组,63626979,10,3,17
EGSS-hayamhassan,ME-EGSS13小组,63640429,10,3,17
EGSS-hayamhassan,ME-EGSS13小组,63641114,10,3,17
EGSS-hayamhassan,ME-EGSS13小组,63647555,10,3,17
EGSS-hayamhassan,ME-EGSS13小组,63730359,10,2,18
EGSS-hayamhassan,ME-EGSS13小组,63730360,10,3,17
EGSS-hayamhassan,ME-EGSS13小组,63747393,10,0,20
EGSS-hayamhassan,ME-EGSS13小组,63801429,10,2,18
EGSS-hayamhassan,ME-EGSS13小组,63868002,10,2,18
EGSS-hayamhassan,ME-EGSS13小组,63901943,10,4,16
EGSS-hayamhassan,ME-EGSS13小组,64057444,10,4,16
EGSS-hayamhassan,ME-EGSS13小组,64170627,10,3,17
EGSS-hayamhassan,ME-EGSS13小组,57937832,9,4,14
EGSS-hayamhassan,ME-EGSS13小组,60206865,9,3,15
EGSS-hayamhassan,ME-EGSS13小组,60720247,9,2,16
EGSS-hayamhassan,ME-EGSS13小组,63035223,9,3,15
EGSS-hayamhassan,ME-EGSS13小组,63144559,9,4,14
EGSS-hayamhassan,ME-EGSS13小组,63567223,9,3,15
EGSS-hayamhassan,ME-EGSS13小组,63605143,9,4,14
EGSS-hayamhassan,ME-EGSS13小组,63673032,9,4,14
EGSS-hayamhassan,ME-EGSS13小组,63877766,9,4,14
EGSS-hayamhassan,ME-EGSS13小组,64164227,9,2,16
EGSS-hayamhassan,ME-EGSS13小组,58115208,8,4,12
EGSS-hayamhassan,ME-EGSS13小组,60676118,8,1,15
EGSS-hayamhassan,ME-EGSS13小组,61617671,8,2,14
EGSS-hayamhassan,ME-EGSS13小组,63628875,8,4,12
EGSS-hayamhassan,ME-EGSS13小组,63661989,8,2,14
